1,12.45
2,18.63
3,12.03
4,-0.14
7,36.08
8,9.10
9,26.84
20,21.18
21,33.11
22,35.61
34,19.15
41,40.70
54,39.43
67,35.70
80,41.88
93,42.83
106,40.56
119,43.49
132,51.03
139,35.42
158,50.98
184,64.29
185,69.38
186,64.99
187,62.26
199,77.82
231,84.05
244,86.03
270,74.76
271,80.51
283,70.46
296,101.03
297,107.82
298,75.32
299,78.39
300,87.25
301,105.98
302,97.82
303,109.66
308,92.02
309,112.77
310,100.88
311,106.69
312,97.87
313,92.25
314,83.15
315,85.98
316,91.92
317,110.22
318,91.07
323,89.33
324,95.51
325,104.33
326,80.32
327,85.79
328,100.65
329,79.71
330,92.58
331,95.46
332,99.99
333,82.82
334,97.30
339,94.71
340,95.51
341,90.84
342,91.36
343,90.56
344,99.61
345,72.73
346,104.61
347,101.50
348,96.40
349,99.42
350,90.84
355,90.74
356,87.11
357,87.35
358,87.44
359,99.52
361,109.89
362,109.89
363,126.59
364,118.95
366,100.65
368,93.76
369,86.36
370,103.01
371,93.10
372,87.07
373,85.93
374,101.50
375,103.76
376,95.13
381,84.05
383,108.76
385,111.69
386,106.45
387,88.39
388,84.38
389,94.42
390,96.64
391,99.56
392,99.94
393,67.40
398,100.88
400,108.15
401,125.93
402,129.37
403,103.29
404,88.53
405,90.93
406,106.26
420,90.65
432,93.15
445,95.56
458,74.71
465,89.24
478,112.06
485,103.95
486,93.29
498,82.16
511,89.71
524,115.65
537,100.79
550,105.22
563,130.22
570,103.24
571,111.31
590,98.53
622,103.15
629,110.88
630,114.04
631,104.99
662,124.99
675,95.93
707,94.42
720,111.40
721,116.78
722,111.59
723,126.64
724,118.76
725,118.52
726,130.93
727,129.33
728,113.52
729,116.35
734,121.35
735,135.74
736,138.38
737,150.27
738,118.67
739,130.69
740,117.49
741,138.62
742,123.95
743,122.30
748,123.29
749,135.74
750,122.63
751,134.32
752,103.29
753,143.10
754,110.88
755,124.37
756,122.86
757,119.80
758,126.59
763,149.42
764,118.57
765,131.35
766,125.13
767,140.13
768,129.04
769,141.64
771,122.34
772,138.76
773,148.47
778,116.64
779,137.44
780,122.01
781,123.38
782,123.19
783,128.52
784,128.76
785,132.63
786,138.52
787,119.04
792,108.62
793,118.10
794,110.55
795,120.22
796,100.93
797,153.90
798,149.61
799,115.03
800,118.67
805,138.66
806,135.13
807,123.57
808,141.21
809,129.61
810,110.70
811,97.44
812,112.30
813,117.58
818,105.37
819,130.22
820,108.95
821,139.89
822,164.51
823,125.55
824,117.30
825,132.20
826,123.57
831,116.97
832,112.06
833,121.40
834,129.89
835,120.84
836,126.07
837,129.33
838,123.52
839,125.08
840,110.51
845,109.14
846,119.37
847,109.70
848,139.56
849,128.10
850,128.76
851,105.79
852,130.55
853,141.07
854,126.78
855,137.11
860,125.22
861,107.68
862,111.40
863,117.35
864,134.32
865,153.57
866,136.64
867,135.98
868,139.51
869,118.48
870,167.72
875,151.78
876,126.12
877,130.83
878,122.34
879,104.00
880,138.05
881,131.78
882,121.68
883,115.32
884,130.08
885,107.39
890,132.34
891,119.94
892,128.62
893,127.82
894,111.87
895,124.51
896,128.66
897,138.71
898,144.32
899,129.28
904,116.54
905,111.64
906,128.62
907,128.15
908,127.39
909,133.43
910,138.14
911,132.96
912,149.18
913,142.20
914,133.76
919,131.12
920,141.54
921,129.23
922,134.84
923,126.17
924,111.92
925,104.09
926,128.52
927,131.31
928,132.53
929,119.70
930,132.67
935,121.02
936,116.45
937,115.41
938,109.99
939,96.97
940,144.46
941,128.52
942,116.69
943,111.54
944,109.89
949,129.37
951,132.01
952,151.45
953,132.77
954,132.77
955,156.87
956,109.61
957,134.28
958,128.66
959,148.00
960,136.92
965,117.11
966,131.16
967,107.20
968,118.90
969,132.96
970,136.40
971,105.27
972,157.77
973,135.41
974,157.06
979,118.62
980,130.79
981,125.03
982,134.42
983,155.17
984,114.23
985,135.46
986,135.50
987,131.54
988,133.71
989,125.79
994,111.78
995,130.65
996,137.48
997,145.17
998,152.77
999,135.50
1000,129.94
1002,137.48
1003,153.10
1004,136.07
1005,117.06
1006,127.16
1011,112.06
1012,124.28
1013,123.05
1014,135.08
1015,155.31
1016,142.34
1017,141.92
1018,105.55
1019,134.70
1024,129.56
1025,129.61
1026,145.69
1027,132.86
1028,126.54
1029,139.42
1030,126.02
1031,128.29
1032,134.56
1033,119.28
1038,162.01
1039,125.55
1040,127.16
1041,144.46
1042,115.65
1043,130.69
1044,119.09
1045,125.41
1046,125.41
1047,144.09
1048,131.73
1049,140.69
1054,100.37
1055,115.88
1056,136.35
1057,138.57
1058,134.47
1059,131.26
1060,115.74
1061,144.65
1062,130.32
1063,151.63
1068,131.35
1069,132.20
1071,160.69
1072,141.73
1073,136.87
1074,132.63
1075,122.34
1080,131.02
1081,139.32
1082,113.76
1083,130.46
1084,130.41
1085,131.21
1086,120.32
1087,125.83
1088,144.13
1089,133.33
1094,139.18
1095,158.71
1096,152.06
1097,150.50
1098,142.01
1099,135.03
1100,144.89
1101,153.76
1102,122.01
1107,134.84
1108,138.14
1109,117.53
1110,144.51
1111,148.57
1112,140.36
1113,135.55
1114,152.25
1115,120.51
1116,140.64
1117,124.00
1122,141.12
1123,155.27
1124,150.64
1125,139.84
1126,142.30
1127,123.85
1128,146.30
1129,148.19
1130,132.15
1131,127.25
1136,147.01
1137,132.77
1138,134.89
1139,149.84
1140,129.28
1141,155.69
1142,144.56
1143,161.26
1144,138.00
1145,109.33
1150,136.82
1151,172.15
1152,151.35
1153,124.37
1154,139.47
1155,149.32
1156,124.47
1157,117.49
1158,143.05
1159,140.03
1164,126.35
1165,136.40
1166,132.11
1167,109.56
1168,136.64
1169,170.17
1170,141.30
1171,126.07
1172,147.53
1173,137.77
1178,142.77
1179,139.80
1180,132.06
1181,143.43
1182,124.00
1183,131.45
1184,135.08
1185,136.59
1186,126.17
1187,113.38
1188,172.53
1193,139.23
1194,154.51
1195,133.19
1196,139.28
1197,154.42
1198,144.28
1199,146.16
1200,168.24
1201,163.99
1202,139.14
1207,155.88
1208,146.78
1209,145.55
1210,143.57
1211,151.54
1212,145.41
1213,145.17
1214,135.13
1215,115.51
1220,129.89
1221,135.31
1222,130.69
1223,155.69
1224,125.83
1225,132.01
1226,138.48
1227,131.87
1228,137.53
1229,176.63
1230,140.41
1235,160.22
1236,142.53
1237,129.80
1238,144.84
1239,130.36
1240,194.36
1241,160.03
1242,121.31
1243,139.51
1248,139.23
1249,138.19
1250,117.25
1251,120.18
1252,125.32
1253,140.50
1254,156.96
1255,149.94
1256,163.61
1257,152.29
1258,131.31
1263,151.73
1264,127.06
1265,141.35
1266,128.99
1267,144.75
1268,132.34
1269,137.86
1270,125.69
1271,131.78
1276,139.09
1277,135.98
1278,124.14
1279,127.30
1280,142.81
1281,140.64
1282,167.06
1283,147.25
1284,147.25
1285,129.84
1286,132.53
1291,127.20
1292,133.57
1293,148.38
1294,161.35
1295,143.29
1296,147.77
1298,144.28
1299,141.21
1300,132.06
1301,125.55
1302,179.93
1307,154.56
1308,153.05
1309,129.37
1310,146.40
1311,138.52
1312,127.77
1313,139.18
1314,150.17
1315,142.53
1316,143.57
1321,172.24
1322,149.04
1323,141.49
1324,144.28
1325,157.95
1326,129.28
1327,143.47
1328,151.78
1329,127.72
1330,141.12
1331,137.34
1336,135.41
1337,131.45
1338,141.64
1339,146.63
1340,164.23
1341,161.73
1342,142.48
1343,143.24
1344,146.35
1345,125.65
1350,149.32
1351,144.23
1352,144.80
1353,141.07
1354,134.65
1355,125.65
1356,151.07
1357,125.50
1358,144.09
1359,145.17
1360,150.03
1365,138.62
1366,148.52
1367,166.96
1368,137.15
1369,142.20
1370,136.40
1371,142.53
1372,138.14
1373,140.36
1375,146.26
1376,141.82
1381,123.71
1382,145.41
1383,148.95
1384,143.24
1385,136.97
1386,159.65
1387,151.07
1388,139.56
1389,148.14
1390,133.38
1395,152.95
1396,145.83
1397,136.82
1398,161.02
1399,165.88
1400,155.69
1401,177.53
1402,164.18
1403,178.71
1408,143.24
1409,125.69
1410,160.78
1411,143.99
1412,144.84
1413,138.38
1414,152.34
1415,141.82
1416,152.01
1417,132.82
1422,157.15
1423,150.08
1424,159.60
1425,156.49
1426,154.84
1427,144.89
1428,141.49
1429,152.91
1430,152.53
1431,132.06
1436,161.73
1437,171.21
1438,135.31
1439,154.23
1440,128.57
1441,183.99
1442,142.58
1443,131.92
1444,129.70
1445,149.09
1450,135.41
1451,130.65
1452,124.09
1453,127.96
1454,157.34
1455,163.71
1456,131.45
1457,152.20
1458,142.77
1459,150.93
1464,133.95
1465,156.77
1466,142.77
1467,148.24
1468,148.43
1469,147.53
1470,138.90
1471,138.57
1472,155.64
1477,137.44
1478,138.52
1479,140.41
1480,144.80
1481,154.46
1482,150.45
1483,135.88
1484,155.74
1485,161.92
1486,143.19
1491,146.68
1492,144.18
1493,142.01
1494,150.45
1495,161.73
1496,140.31
1497,160.88
1498,158.71
1499,143.52
1500,140.50
1501,144.61
1506,145.50
1507,149.56
1508,128.66
1509,147.96
1510,168.85
1511,181.39
1512,147.96
1514,158.33
1515,171.40
1516,158.14
1517,134.37
1522,155.60
1523,150.60
1524,158.43
1525,130.41
1526,154.13
1527,149.37
1528,136.59
1529,154.13
1531,139.47
1536,152.72
1537,164.65
1538,154.51
1539,154.75
1540,166.35
1541,173.24
1542,169.32
1543,172.67
1544,172.48
1549,174.51
1550,189.37
1551,206.49
1552,124.70
1553,149.79
1554,168.33
1555,155.41
1556,165.31
1557,157.48
1558,160.08
1563,156.35
1564,148.29
1565,152.48
1566,153.43
1567,149.18
1568,142.11
1569,140.46
1570,148.95
1571,127.96
1576,253.65
1577,153.52
1578,155.31
1579,153.85
1580,159.93
1581,145.08
1582,177.01
1583,153.80
1584,148.47
1585,143.47
1590,139.04
1591,144.42
1592,136.26
1593,147.72
1594,157.44
1595,155.27
1596,148.47
1597,146.35
1598,156.44
1599,167.20
1604,146.78
1605,160.60
1606,175.83
1607,189.60
1608,154.23
1610,167.53
1611,172.06
1612,161.26
1613,145.03
1614,136.40
1619,135.69
1620,142.77
1621,144.80
1622,140.60
1623,157.44
1624,158.90
1625,153.28
1626,138.52
1627,155.78
1628,158.71
1633,135.36
1634,152.34
1635,142.34
1636,167.48
1637,144.61
1638,142.63
1639,145.22
1640,172.10
1641,143.29
1642,155.12
1647,133.99
1648,153.61
1649,145.97
1650,146.45
1651,153.43
1652,184.88
1653,159.04
1654,159.51
1656,154.89
1661,150.78
1662,152.01
1663,159.93
1664,160.97
1665,145.17
1666,138.33
1668,163.90
1669,188.71
1670,144.32
1671,133.10
